id,portalId,createdAt,type
68451787,62515,2016-06-08,EMAIL
68451792,62515,2016-06-08,EMAIL
68451797,62515,2016-06-08,EMAIL
68451802,62515,2016-06-08,EMAIL
68451807,62515,2016-06-08,EMAIL
68451812,62515,2016-06-08,EMAIL
68451817,62515,2016-06-08,EMAIL
68451822,62515,2016-06-08,EMAIL
68451827,62515,2016-06-08,EMAIL
68451832,62515,2016-06-08,EMAIL
68451837,62515,2016-06-08,EMAIL
68451842,62515,2016-06-08,EMAIL
68451847,62515,2016-06-08,EMAIL
68451852,62515,2016-06-08,EMAIL
68451857,62515,2016-06-08,EMAIL
68451862,62515,2016-06-08,EMAIL
68451867,62515,2016-06-08,EMAIL
68451872,62515,2016-06-08,EMAIL
68451877,62515,2016-06-08,EMAIL
68451887,62515,2016-06-08,EMAIL
68451892,62515,2016-06-08,EMAIL
68451897,62515,2016-06-08,EMAIL
68451902,62515,2016-06-08,EMAIL
68451907,62515,2016-06-08,EMAIL
68451912,62515,2016-06-08,EMAIL
68451917,62515,2016-06-08,EMAIL
68451927,62515,2016-06-08,EMAIL
68451932,62515,2016-06-08,EMAIL
68451937,62515,2016-06-08,EMAIL
68451942,62515,2016-06-08,EMAIL
68451947,62515,2016-06-08,EMAIL
68451952,62515,2016-06-08,EMAIL
68451957,62515,2016-06-08,EMAIL
68451962,62515,2016-06-08,EMAIL
68451967,62515,2016-06-08,EMAIL
68451972,62515,2016-06-08,EMAIL
68451977,62515,2016-06-08,EMAIL
68451982,62515,2016-06-08,EMAIL
68451987,62515,2016-06-08,EMAIL
68451992,62515,2016-06-08,EMAIL
68451997,62515,2016-06-08,EMAIL
68452002,62515,2016-06-08,EMAIL
68452007,62515,2016-06-08,EMAIL
68452012,62515,2016-06-08,EMAIL
68452017,62515,2016-06-08,EMAIL
68452022,62515,2016-06-08,EMAIL
68452027,62515,2016-06-08,EMAIL
68452032,62515,2016-06-08,EMAIL
68452037,62515,2016-06-08,EMAIL
68452042,62515,2016-06-08,EMAIL
68452047,62515,2016-06-08,EMAIL
68452052,62515,2016-06-08,EMAIL
68452062,62515,2016-06-08,EMAIL
68452067,62515,2016-06-08,EMAIL
68452072,62515,2016-06-08,EMAIL
68452077,62515,2016-06-08,EMAIL
68452082,62515,2016-06-08,EMAIL
68452087,62515,2016-06-08,EMAIL
68452092,62515,2016-06-08,EMAIL
68452097,62515,2016-06-08,EMAIL
68452102,62515,2016-06-08,EMAIL
68452107,62515,2016-06-08,EMAIL
68452112,62515,2016-06-08,EMAIL
68452117,62515,2016-06-08,EMAIL
68452122,62515,2016-06-08,EMAIL
68452127,62515,2016-06-08,EMAIL
68452132,62515,2016-06-08,EMAIL
68452137,62515,2016-06-08,EMAIL
68452142,62515,2016-06-08,EMAIL
68452147,62515,2016-06-08,EMAIL
68452152,62515,2016-06-08,EMAIL
68452157,62515,2016-06-08,EMAIL
68452162,62515,2016-06-08,EMAIL
68452167,62515,2016-06-08,EMAIL
68452172,62515,2016-06-08,EMAIL
68452177,62515,2016-06-08,EMAIL
68452182,62515,2016-06-08,EMAIL
68452187,62515,2016-06-08,EMAIL
68452192,62515,2016-06-08,EMAIL
68452197,62515,2016-06-08,EMAIL
68452202,62515,2016-06-08,EMAIL
68452207,62515,2016-06-08,EMAIL
68452212,62515,2016-06-08,EMAIL
68452217,62515,2016-06-08,EMAIL
68452222,62515,2016-06-08,EMAIL
68452227,62515,2016-06-08,EMAIL
68452232,62515,2016-06-08,EMAIL
68452237,62515,2016-06-08,EMAIL
68452242,62515,2016-06-08,EMAIL
68452247,62515,2016-06-08,EMAIL
68452252,62515,2016-06-08,EMAIL
68452257,62515,2016-06-08,EMAIL
68452262,62515,2016-06-08,EMAIL
68452267,62515,2016-06-08,EMAIL
68452272,62515,2016-06-08,EMAIL
68452277,62515,2016-06-08,EMAIL
68452282,62515,2016-06-08,EMAIL
68452287,62515,2016-06-08,EMAIL
68452292,62515,2016-06-08,EMAIL
68452297,62515,2016-06-08,EMAIL
68452302,62515,2016-06-08,EMAIL
68452307,62515,2016-06-08,EMAIL
68452312,62515,2016-06-08,EMAIL
68452317,62515,2016-06-08,EMAIL
68452322,62515,2016-06-08,EMAIL
68452327,62515,2016-06-08,EMAIL
68452332,62515,2016-06-08,EMAIL
68452337,62515,2016-06-08,EMAIL
68452342,62515,2016-06-08,EMAIL
68452347,62515,2016-06-08,EMAIL
68452352,62515,2016-06-08,EMAIL
68452357,62515,2016-06-08,EMAIL
68452362,62515,2016-06-08,EMAIL
68452367,62515,2016-06-08,EMAIL
68452372,62515,2016-06-08,EMAIL
68452377,62515,2016-06-08,EMAIL
68452382,62515,2016-06-08,EMAIL
68452387,62515,2016-06-08,EMAIL
68452392,62515,2016-06-08,EMAIL
68452397,62515,2016-06-08,EMAIL
68452402,62515,2016-06-08,EMAIL
68452407,62515,2016-06-08,EMAIL
68452412,62515,2016-06-08,EMAIL
68452417,62515,2016-06-08,EMAIL
68452422,62515,2016-06-08,EMAIL
68452427,62515,2016-06-08,EMAIL
68452432,62515,2016-06-08,EMAIL
68452437,62515,2016-06-08,EMAIL
68452442,62515,2016-06-08,EMAIL
68452447,62515,2016-06-08,EMAIL
68452452,62515,2016-06-08,EMAIL
68452457,62515,2016-06-08,EMAIL
68452462,62515,2016-06-08,EMAIL
68452467,62515,2016-06-08,EMAIL
68452472,62515,2016-06-08,EMAIL
68452477,62515,2016-06-08,EMAIL
68452482,62515,2016-06-08,EMAIL
68452487,62515,2016-06-08,EMAIL
68452492,62515,2016-06-08,EMAIL
68452497,62515,2016-06-08,EMAIL
68452502,62515,2016-06-08,EMAIL
68452507,62515,2016-06-08,EMAIL
68452512,62515,2016-06-08,EMAIL
68452517,62515,2016-06-08,EMAIL
68452522,62515,2016-06-08,EMAIL
68452527,62515,2016-06-08,EMAIL
68452532,62515,2016-06-08,EMAIL
68452537,62515,2016-06-08,EMAIL
68452542,62515,2016-06-08,EMAIL
68452547,62515,2016-06-08,EMAIL
68452552,62515,2016-06-08,EMAIL
68452557,62515,2016-06-08,EMAIL
68452562,62515,2016-06-08,EMAIL
68452567,62515,2016-06-08,EMAIL
68452572,62515,2016-06-08,EMAIL
68452577,62515,2016-06-08,EMAIL
68452582,62515,2016-06-08,EMAIL
68452587,62515,2016-06-08,EMAIL
68452592,62515,2016-06-08,EMAIL
68452597,62515,2016-06-08,EMAIL
68452602,62515,2016-06-08,EMAIL
68452607,62515,2016-06-08,EMAIL
68452612,62515,2016-06-08,EMAIL
68452617,62515,2016-06-08,EMAIL
68452622,62515,2016-06-08,EMAIL
68452627,62515,2016-06-08,EMAIL
68452632,62515,2016-06-08,EMAIL
68452637,62515,2016-06-08,EMAIL
68452642,62515,2016-06-08,EMAIL
68452647,62515,2016-06-08,EMAIL
68452652,62515,2016-06-08,EMAIL
68452657,62515,2016-06-08,EMAIL
68452662,62515,2016-06-08,EMAIL
68452667,62515,2016-06-08,EMAIL
68452672,62515,2016-06-08,EMAIL
68452677,62515,2016-06-08,EMAIL
68452682,62515,2016-06-08,EMAIL
68452687,62515,2016-06-08,EMAIL
68452692,62515,2016-06-08,EMAIL
68452697,62515,2016-06-08,EMAIL
68452702,62515,2016-06-08,EMAIL
68452712,62515,2016-06-08,EMAIL
68452717,62515,2016-06-08,EMAIL
68452722,62515,2016-06-08,EMAIL
68452727,62515,2016-06-08,EMAIL
68452732,62515,2016-06-08,EMAIL
68452737,62515,2016-06-08,EMAIL
68452742,62515,2016-06-08,EMAIL
68452747,62515,2016-06-08,EMAIL
68452752,62515,2016-06-08,EMAIL
68452762,62515,2016-06-08,EMAIL
68452767,62515,2016-06-08,EMAIL
68452777,62515,2016-06-08,EMAIL
68452782,62515,2016-06-08,EMAIL
68452787,62515,2016-06-08,EMAIL
68452792,62515,2016-06-08,EMAIL
68452797,62515,2016-06-08,EMAIL
68452802,62515,2016-06-08,EMAIL
68452807,62515,2016-06-08,EMAIL
68452812,62515,2016-06-08,EMAIL
68452817,62515,2016-06-08,EMAIL
68452822,62515,2016-06-08,EMAIL
68452827,62515,2016-06-08,EMAIL
68452832,62515,2016-06-08,EMAIL
68452837,62515,2016-06-08,EMAIL
68452842,62515,2016-06-08,EMAIL
68452847,62515,2016-06-08,EMAIL
68452852,62515,2016-06-08,EMAIL
68452857,62515,2016-06-08,EMAIL
68452862,62515,2016-06-08,EMAIL
68452867,62515,2016-06-08,EMAIL
68452872,62515,2016-06-08,EMAIL
68452877,62515,2016-06-08,EMAIL
68452917,62515,2016-06-08,EMAIL
68452927,62515,2016-06-08,EMAIL
68452932,62515,2016-06-08,EMAIL
68452937,62515,2016-06-08,EMAIL
68452942,62515,2016-06-08,EMAIL
68452952,62515,2016-06-08,EMAIL
68452957,62515,2016-06-08,EMAIL
68452962,62515,2016-06-08,EMAIL
68452967,62515,2016-06-08,EMAIL
68452972,62515,2016-06-08,EMAIL
68452977,62515,2016-06-08,EMAIL
68452982,62515,2016-06-08,EMAIL
68452987,62515,2016-06-08,EMAIL
68452997,62515,2016-06-08,EMAIL
68453002,62515,2016-06-08,EMAIL
68453007,62515,2016-06-08,EMAIL
68453012,62515,2016-06-08,EMAIL
68453017,62515,2016-06-08,EMAIL
68453022,62515,2016-06-08,EMAIL
68453027,62515,2016-06-08,EMAIL
68453032,62515,2016-06-08,EMAIL
68453037,62515,2016-06-08,EMAIL
68453042,62515,2016-06-08,EMAIL
68453047,62515,2016-06-08,EMAIL
68453052,62515,2016-06-08,EMAIL
68453057,62515,2016-06-08,EMAIL
68453062,62515,2016-06-08,EMAIL
68453067,62515,2016-06-08,EMAIL
68453072,62515,2016-06-08,EMAIL
68453077,62515,2016-06-08,EMAIL
68453082,62515,2016-06-08,EMAIL
68453092,62515,2016-06-08,EMAIL
68453097,62515,2016-06-08,EMAIL
68453102,62515,2016-06-08,EMAIL
68453107,62515,2016-06-08,EMAIL
68453122,62515,2016-06-08,EMAIL
68453127,62515,2016-06-08,EMAIL
68453132,62515,2016-06-08,EMAIL
68453137,62515,2016-06-08,EMAIL
68453142,62515,2016-06-08,EMAIL
68453147,62515,2016-06-08,EMAIL
68453152,62515,2016-06-08,EMAIL
68453157,62515,2016-06-08,EMAIL
68453162,62515,2016-06-08,EMAIL
68453167,62515,2016-06-08,EMAIL
68453172,62515,2016-06-08,EMAIL
68453177,62515,2016-06-08,EMAIL
68453182,62515,2016-06-08,EMAIL
68453187,62515,2016-06-08,EMAIL
68453192,62515,2016-06-08,EMAIL
68453197,62515,2016-06-08,EMAIL
68453202,62515,2016-06-08,EMAIL
68453207,62515,2016-06-08,EMAIL
68453212,62515,2016-06-08,EMAIL
68453217,62515,2016-06-08,EMAIL
68453222,62515,2016-06-08,EMAIL
68453227,62515,2016-06-08,EMAIL
68453232,62515,2016-06-08,EMAIL
68453237,62515,2016-06-08,EMAIL
68453242,62515,2016-06-08,EMAIL
68453247,62515,2016-06-08,EMAIL
68453252,62515,2016-06-08,EMAIL
68453257,62515,2016-06-08,EMAIL
68453262,62515,2016-06-08,EMAIL
68453267,62515,2016-06-08,EMAIL
68453272,62515,2016-06-08,EMAIL
68453277,62515,2016-06-08,EMAIL
68453282,62515,2016-06-08,EMAIL
68453287,62515,2016-06-08,EMAIL
68453292,62515,2016-06-08,EMAIL
68453297,62515,2016-06-08,EMAIL
68453302,62515,2016-06-08,EMAIL
68453307,62515,2016-06-08,EMAIL
68453312,62515,2016-06-08,EMAIL
68453317,62515,2016-06-08,EMAIL
68453322,62515,2016-06-08,EMAIL
68453327,62515,2016-06-08,EMAIL
68453332,62515,2016-06-08,EMAIL
68453337,62515,2016-06-08,EMAIL
68453342,62515,2016-06-08,EMAIL
68453347,62515,2016-06-08,EMAIL
68453352,62515,2016-06-08,EMAIL
68453357,62515,2016-06-08,EMAIL
68453362,62515,2016-06-08,EMAIL
68453367,62515,2016-06-08,EMAIL
68453372,62515,2016-06-08,EMAIL
68453377,62515,2016-06-08,EMAIL
68453382,62515,2016-06-08,EMAIL
68453387,62515,2016-06-08,EMAIL
68453392,62515,2016-06-08,EMAIL
68453397,62515,2016-06-08,EMAIL
68453402,62515,2016-06-08,EMAIL
68453407,62515,2016-06-08,EMAIL
68453412,62515,2016-06-08,EMAIL
68453417,62515,2016-06-08,EMAIL
68453422,62515,2016-06-08,EMAIL
68453427,62515,2016-06-08,EMAIL
68453432,62515,2016-06-08,EMAIL
68453437,62515,2016-06-08,EMAIL
68453442,62515,2016-06-08,EMAIL
68453447,62515,2016-06-08,EMAIL
68453452,62515,2016-06-08,EMAIL
68453457,62515,2016-06-08,EMAIL
68453462,62515,2016-06-08,EMAIL
68453467,62515,2016-06-08,EMAIL
68453472,62515,2016-06-08,EMAIL
68453477,62515,2016-06-08,EMAIL
68453482,62515,2016-06-08,EMAIL
68453487,62515,2016-06-08,EMAIL
68453492,62515,2016-06-08,EMAIL
68453497,62515,2016-06-08,EMAIL
68453502,62515,2016-06-08,EMAIL
68453507,62515,2016-06-08,EMAIL
68453512,62515,2016-06-08,EMAIL
68453517,62515,2016-06-08,EMAIL
68453522,62515,2016-06-08,EMAIL
68453527,62515,2016-06-08,EMAIL
68453532,62515,2016-06-08,EMAIL
68453537,62515,2016-06-08,EMAIL
68453542,62515,2016-06-08,EMAIL
68453547,62515,2016-06-08,EMAIL
68453552,62515,2016-06-08,EMAIL
68453557,62515,2016-06-08,EMAIL
68453562,62515,2016-06-08,EMAIL
68453567,62515,2016-06-08,EMAIL
68453572,62515,2016-06-08,EMAIL
68453577,62515,2016-06-08,EMAIL
68453582,62515,2016-06-08,EMAIL
68453587,62515,2016-06-08,EMAIL
68453592,62515,2016-06-08,EMAIL
68453597,62515,2016-06-08,EMAIL
68453602,62515,2016-06-08,EMAIL
68453607,62515,2016-06-08,EMAIL
68453612,62515,2016-06-08,EMAIL
68453617,62515,2016-06-08,EMAIL
68453622,62515,2016-06-08,EMAIL
68453627,62515,2016-06-08,EMAIL
68453632,62515,2016-06-08,EMAIL
68453637,62515,2016-06-08,EMAIL
68453642,62515,2016-06-08,EMAIL
68453647,62515,2016-06-08,EMAIL
68453652,62515,2016-06-08,EMAIL
68453657,62515,2016-06-08,EMAIL
68453662,62515,2016-06-08,EMAIL
68453667,62515,2016-06-08,EMAIL
68453672,62515,2016-06-08,EMAIL
68453677,62515,2016-06-08,EMAIL
68453682,62515,2016-06-08,EMAIL
68453687,62515,2016-06-08,EMAIL
68453692,62515,2016-06-08,EMAIL
68453697,62515,2016-06-08,EMAIL
68453702,62515,2016-06-08,EMAIL
68453707,62515,2016-06-08,EMAIL
68453712,62515,2016-06-08,EMAIL
68453717,62515,2016-06-08,EMAIL
68453722,62515,2016-06-08,EMAIL
68453727,62515,2016-06-08,EMAIL
68453732,62515,2016-06-08,EMAIL
68453737,62515,2016-06-08,EMAIL
68453742,62515,2016-06-08,EMAIL
68453747,62515,2016-06-08,EMAIL
68453752,62515,2016-06-08,EMAIL
68453757,62515,2016-06-08,EMAIL
68453762,62515,2016-06-08,EMAIL
68453767,62515,2016-06-08,EMAIL
68453772,62515,2016-06-08,EMAIL
68453777,62515,2016-06-08,EMAIL
68453782,62515,2016-06-08,EMAIL
68453787,62515,2016-06-08,EMAIL
68453792,62515,2016-06-08,EMAIL
68453797,62515,2016-06-08,EMAIL
68453802,62515,2016-06-08,EMAIL
68453807,62515,2016-06-08,EMAIL
68453812,62515,2016-06-08,EMAIL
68453817,62515,2016-06-08,EMAIL
68453822,62515,2016-06-08,EMAIL
68453827,62515,2016-06-08,EMAIL
68453832,62515,2016-06-08,EMAIL
68453837,62515,2016-06-08,EMAIL
68453842,62515,2016-06-08,EMAIL
68453847,62515,2016-06-08,EMAIL
68453852,62515,2016-06-08,EMAIL
68453857,62515,2016-06-08,EMAIL
68453862,62515,2016-06-08,EMAIL
68453867,62515,2016-06-08,EMAIL
68453872,62515,2016-06-08,EMAIL
68453877,62515,2016-06-08,EMAIL
68453882,62515,2016-06-08,EMAIL
68453887,62515,2016-06-08,EMAIL
68453892,62515,2016-06-08,EMAIL
68453897,62515,2016-06-08,EMAIL
68453902,62515,2016-06-08,EMAIL
68453907,62515,2016-06-08,EMAIL
68453912,62515,2016-06-08,EMAIL
68453917,62515,2016-06-08,EMAIL
68453922,62515,2016-06-08,EMAIL
68453927,62515,2016-06-08,EMAIL
68453932,62515,2016-06-08,EMAIL
68453937,62515,2016-06-08,EMAIL
68453942,62515,2016-06-08,EMAIL
68453947,62515,2016-06-08,EMAIL
68453957,62515,2016-06-08,EMAIL
68453962,62515,2016-06-08,EMAIL
68453967,62515,2016-06-08,EMAIL
68453972,62515,2016-06-08,EMAIL
68453977,62515,2016-06-08,EMAIL
68453982,62515,2016-06-08,EMAIL
68453987,62515,2016-06-08,EMAIL
68453992,62515,2016-06-08,EMAIL
68453997,62515,2016-06-08,EMAIL
68454002,62515,2016-06-08,EMAIL
68454007,62515,2016-06-08,EMAIL
68454012,62515,2016-06-08,EMAIL
68454017,62515,2016-06-08,EMAIL
68454022,62515,2016-06-08,EMAIL
68454027,62515,2016-06-08,EMAIL
68454037,62515,2016-06-08,EMAIL
68454042,62515,2016-06-08,EMAIL
68454047,62515,2016-06-08,EMAIL
68454052,62515,2016-06-08,EMAIL
68454057,62515,2016-06-08,EMAIL
68454062,62515,2016-06-08,EMAIL
68454067,62515,2016-06-08,EMAIL
68454072,62515,2016-06-08,EMAIL
68454077,62515,2016-06-08,EMAIL
68454082,62515,2016-06-08,EMAIL
68454087,62515,2016-06-08,EMAIL
68454092,62515,2016-06-08,EMAIL
68454097,62515,2016-06-08,EMAIL
68454102,62515,2016-06-08,EMAIL
68454107,62515,2016-06-08,EMAIL
68454112,62515,2016-06-08,EMAIL
68454117,62515,2016-06-08,EMAIL
68454122,62515,2016-06-08,EMAIL
68454127,62515,2016-06-08,EMAIL
68454132,62515,2016-06-08,EMAIL
68454137,62515,2016-06-08,EMAIL
68454142,62515,2016-06-08,EMAIL
68454147,62515,2016-06-08,EMAIL
68454152,62515,2016-06-08,EMAIL
68454157,62515,2016-06-08,EMAIL
68454162,62515,2016-06-08,EMAIL
68454167,62515,2016-06-08,EMAIL
68454172,62515,2016-06-08,EMAIL
68454177,62515,2016-06-08,EMAIL
68454182,62515,2016-06-08,EMAIL
68454187,62515,2016-06-08,EMAIL
68454192,62515,2016-06-08,EMAIL
68454197,62515,2016-06-08,EMAIL
68454202,62515,2016-06-08,EMAIL
68454207,62515,2016-06-08,EMAIL
68454212,62515,2016-06-08,EMAIL
68454217,62515,2016-06-08,EMAIL
68454222,62515,2016-06-08,EMAIL
68454227,62515,2016-06-08,EMAIL
68454232,62515,2016-06-08,EMAIL
68454237,62515,2016-06-08,EMAIL
68454242,62515,2016-06-08,EMAIL
68454247,62515,2016-06-08,EMAIL
68454252,62515,2016-06-08,EMAIL
68454257,62515,2016-06-08,EMAIL
68454262,62515,2016-06-08,EMAIL
68454267,62515,2016-06-08,EMAIL
68454272,62515,2016-06-08,EMAIL
68454282,62515,2016-06-08,EMAIL
68454297,62515,2016-06-08,EMAIL
68454302,62515,2016-06-08,EMAIL
68454307,62515,2016-06-08,EMAIL
68454312,62515,2016-06-08,EMAIL
68454317,62515,2016-06-08,EMAIL
68454322,62515,2016-06-08,EMAIL
68454327,62515,2016-06-08,EMAIL
68454332,62515,2016-06-08,EMAIL
68454337,62515,2016-06-08,EMAIL
68454342,62515,2016-06-08,EMAIL
68454347,62515,2016-06-08,EMAIL
68454352,62515,2016-06-08,EMAIL
68454357,62515,2016-06-08,EMAIL
68454362,62515,2016-06-08,EMAIL
68454372,62515,2016-06-08,EMAIL
68454377,62515,2016-06-08,EMAIL
68454382,62515,2016-06-08,EMAIL
68454392,62515,2016-06-08,EMAIL
68454407,62515,2016-06-08,EMAIL
68454417,62515,2016-06-08,EMAIL
68454422,62515,2016-06-08,EMAIL
68454432,62515,2016-06-08,EMAIL
68454437,62515,2016-06-08,EMAIL
68454442,62515,2016-06-08,EMAIL
68454452,62515,2016-06-08,EMAIL
68454457,62515,2016-06-08,EMAIL
68454462,62515,2016-06-08,EMAIL
68454467,62515,2016-06-08,EMAIL
68454472,62515,2016-06-08,EMAIL
68454477,62515,2016-06-08,EMAIL
68454482,62515,2016-06-08,EMAIL
68454487,62515,2016-06-08,EMAIL
68454492,62515,2016-06-08,EMAIL
68454497,62515,2016-06-08,EMAIL
68454502,62515,2016-06-08,EMAIL
68454507,62515,2016-06-08,EMAIL
68454512,62515,2016-06-08,EMAIL
68454517,62515,2016-06-08,EMAIL
68454522,62515,2016-06-08,EMAIL
68454527,62515,2016-06-08,EMAIL
68454532,62515,2016-06-08,EMAIL
68454537,62515,2016-06-08,EMAIL
68454542,62515,2016-06-08,EMAIL
68454547,62515,2016-06-08,EMAIL
68454552,62515,2016-06-08,EMAIL
68454557,62515,2016-06-08,EMAIL
68454562,62515,2016-06-08,EMAIL
68454567,62515,2016-06-08,EMAIL
68454572,62515,2016-06-08,EMAIL
68454577,62515,2016-06-08,EMAIL
68454582,62515,2016-06-08,EMAIL
68454587,62515,2016-06-08,EMAIL
68454592,62515,2016-06-08,EMAIL
68454602,62515,2016-06-08,EMAIL
68454607,62515,2016-06-08,EMAIL
68454612,62515,2016-06-08,EMAIL
68454617,62515,2016-06-08,EMAIL
68454622,62515,2016-06-08,EMAIL
68454627,62515,2016-06-08,EMAIL
68454632,62515,2016-06-08,EMAIL
68454637,62515,2016-06-08,EMAIL
68454837,62515,2016-06-08,EMAIL
68454842,62515,2016-06-08,EMAIL
68454847,62515,2016-06-08,EMAIL
68454852,62515,2016-06-08,EMAIL
68454857,62515,2016-06-08,EMAIL
68454862,62515,2016-06-08,EMAIL
68454867,62515,2016-06-08,EMAIL
68454872,62515,2016-06-08,EMAIL
68454877,62515,2016-06-08,EMAIL
68454882,62515,2016-06-08,EMAIL
68454887,62515,2016-06-08,EMAIL
68454892,62515,2016-06-08,EMAIL
68454897,62515,2016-06-08,EMAIL
68454902,62515,2016-06-08,EMAIL
68454907,62515,2016-06-08,EMAIL
68454912,62515,2016-06-08,EMAIL
68454917,62515,2016-06-08,EMAIL
68454922,62515,2016-06-08,EMAIL
68454927,62515,2016-06-08,EMAIL
68454932,62515,2016-06-08,EMAIL
68454937,62515,2016-06-08,EMAIL
68454942,62515,2016-06-08,EMAIL
68454952,62515,2016-06-08,EMAIL
68454957,62515,2016-06-08,EMAIL
68454962,62515,2016-06-08,EMAIL
68454977,62515,2016-06-08,EMAIL
68454982,62515,2016-06-08,EMAIL
68454987,62515,2016-06-08,EMAIL
68454992,62515,2016-06-08,EMAIL
68454997,62515,2016-06-08,EMAIL
68455002,62515,2016-06-08,EMAIL
68455007,62515,2016-06-08,EMAIL
68455012,62515,2016-06-08,EMAIL
68455017,62515,2016-06-08,EMAIL
68455022,62515,2016-06-08,EMAIL
68455027,62515,2016-06-08,EMAIL
68455032,62515,2016-06-08,EMAIL
68455037,62515,2016-06-08,EMAIL
68455042,62515,2016-06-08,EMAIL
68455047,62515,2016-06-08,EMAIL
68455052,62515,2016-06-08,EMAIL
68455057,62515,2016-06-08,EMAIL
68455062,62515,2016-06-08,EMAIL
68455067,62515,2016-06-08,EMAIL
68455072,62515,2016-06-08,EMAIL
68455077,62515,2016-06-08,EMAIL
68455082,62515,2016-06-08,EMAIL
68455087,62515,2016-06-08,EMAIL
68455092,62515,2016-06-08,EMAIL
68455097,62515,2016-06-08,EMAIL
68455102,62515,2016-06-08,EMAIL
68455107,62515,2016-06-08,EMAIL
68455112,62515,2016-06-08,EMAIL
68455117,62515,2016-06-08,EMAIL
68455122,62515,2016-06-08,EMAIL
68455127,62515,2016-06-08,EMAIL
68455132,62515,2016-06-08,EMAIL
68455137,62515,2016-06-08,EMAIL
68455142,62515,2016-06-08,EMAIL
68455147,62515,2016-06-08,EMAIL
68455157,62515,2016-06-08,EMAIL
68455162,62515,2016-06-08,EMAIL
68455167,62515,2016-06-08,EMAIL
68455172,62515,2016-06-08,EMAIL
68455177,62515,2016-06-08,EMAIL
68455187,62515,2016-06-08,EMAIL
68455192,62515,2016-06-08,EMAIL
68455197,62515,2016-06-08,EMAIL
68455202,62515,2016-06-08,EMAIL
68455207,62515,2016-06-08,EMAIL
68455212,62515,2016-06-08,EMAIL
68455217,62515,2016-06-08,EMAIL
68455222,62515,2016-06-08,EMAIL
68455227,62515,2016-06-08,EMAIL
68455232,62515,2016-06-08,EMAIL
68455237,62515,2016-06-08,EMAIL
68455242,62515,2016-06-08,EMAIL
68455247,62515,2016-06-08,EMAIL
68455252,62515,2016-06-08,EMAIL
68455257,62515,2016-06-08,EMAIL
68455262,62515,2016-06-08,EMAIL
68455267,62515,2016-06-08,EMAIL
68455272,62515,2016-06-08,EMAIL
68455277,62515,2016-06-08,EMAIL
68455282,62515,2016-06-08,EMAIL
68455287,62515,2016-06-08,EMAIL
68455292,62515,2016-06-08,EMAIL
68455297,62515,2016-06-08,EMAIL
68455302,62515,2016-06-08,EMAIL
68455307,62515,2016-06-08,EMAIL
68455312,62515,2016-06-08,EMAIL
68455317,62515,2016-06-08,EMAIL
68455322,62515,2016-06-08,EMAIL
68455327,62515,2016-06-08,EMAIL
68455332,62515,2016-06-08,EMAIL
68455337,62515,2016-06-08,EMAIL
68455342,62515,2016-06-08,EMAIL
68455347,62515,2016-06-08,EMAIL
68455352,62515,2016-06-08,EMAIL
68455357,62515,2016-06-08,EMAIL
68455362,62515,2016-06-08,EMAIL
68455367,62515,2016-06-08,EMAIL
68455372,62515,2016-06-08,EMAIL
68455377,62515,2016-06-08,EMAIL
68455382,62515,2016-06-08,EMAIL
68455387,62515,2016-06-08,EMAIL
68455392,62515,2016-06-08,EMAIL
68455397,62515,2016-06-08,EMAIL
68455402,62515,2016-06-08,EMAIL
68455407,62515,2016-06-08,EMAIL
68455412,62515,2016-06-08,EMAIL
68455417,62515,2016-06-08,EMAIL
68455422,62515,2016-06-08,EMAIL
68455427,62515,2016-06-08,EMAIL
68455432,62515,2016-06-08,EMAIL
68455442,62515,2016-06-08,EMAIL
68455447,62515,2016-06-08,EMAIL
68455452,62515,2016-06-08,EMAIL
68455457,62515,2016-06-08,EMAIL
68455462,62515,2016-06-08,EMAIL
68455467,62515,2016-06-08,EMAIL
68455472,62515,2016-06-08,EMAIL
68455477,62515,2016-06-08,EMAIL
68455482,62515,2016-06-08,EMAIL
68455487,62515,2016-06-08,EMAIL
68455492,62515,2016-06-08,EMAIL
68455497,62515,2016-06-08,EMAIL
68455502,62515,2016-06-08,EMAIL
68455507,62515,2016-06-08,EMAIL
68455512,62515,2016-06-08,EMAIL
68455517,62515,2016-06-08,EMAIL
68455522,62515,2016-06-08,EMAIL
68455527,62515,2016-06-08,EMAIL
68455532,62515,2016-06-08,EMAIL
68455537,62515,2016-06-08,EMAIL
68455542,62515,2016-06-08,EMAIL
68455547,62515,2016-06-08,EMAIL
68455552,62515,2016-06-08,EMAIL
68455557,62515,2016-06-08,EMAIL
68455562,62515,2016-06-08,EMAIL
68455567,62515,2016-06-08,EMAIL
68455572,62515,2016-06-08,EMAIL
68455577,62515,2016-06-08,EMAIL
68455582,62515,2016-06-08,EMAIL
68455587,62515,2016-06-08,EMAIL
68455592,62515,2016-06-08,EMAIL
68455597,62515,2016-06-08,EMAIL
68455602,62515,2016-06-08,EMAIL
68455607,62515,2016-06-08,EMAIL
68455612,62515,2016-06-08,EMAIL
68455617,62515,2016-06-08,EMAIL
68455622,62515,2016-06-08,EMAIL
68455627,62515,2016-06-08,EMAIL
68455632,62515,2016-06-08,EMAIL
68455637,62515,2016-06-08,EMAIL
68455642,62515,2016-06-08,EMAIL
68455647,62515,2016-06-08,EMAIL
68455652,62515,2016-06-08,EMAIL
68455657,62515,2016-06-08,EMAIL
68455662,62515,2016-06-08,EMAIL
